invoiceNumber,po_id,amount,issue_date,due_date,paid_date,status,late_payment_flag,supplierReference,glAccount,costCenter,invoiceText,postingDate
INV-388f3819,PO-d367235b01,2377.46,2024-01-29T08:25:24,2024-04-28T08:25:24,2024-04-15T08:25:24,paid,False,5108813822163,GL-1103,CC-178,Invoice for PO PO-d367235b01,2024-02-03 08:25:24
INV-76bb5cf9,PO-d367235b01,2449.98,2024-01-27T08:25:24,2024-04-26T08:25:24,2024-04-13T08:25:24,paid,False,0507190931256,GL-1133,CC-178,Invoice for PO PO-d367235b01,2024-01-29 08:25:24
INV-fc00d29a,PO-d3a40c4f3f,1436.29,2024-07-12T20:03:36,2024-09-10T20:03:36,2024-09-21T20:03:36,paid,True,9008162353508,GL-1121,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-d3a40c4f3f,2024-07-15 20:03:36
INV-cedb0bfe,PO-d458bbd749,1223.14,2024-12-06T04:51:52,2025-02-04T04:51:52,2025-02-02T04:51:52,paid,False,7183714307238,GL-1170,CC-MKT-EL_VOGUE_2024_001,Invoice for PO PO-d458bbd749,2024-12-08 04:51:52
INV-7153022e,PO-d4fa3d6143,114635.27,2023-06-24T08:07:38,2023-08-23T08:07:38,2023-08-09T08:07:38,paid,False,4109723887236,GL-1086,CC-175,Invoice for PO PO-d4fa3d6143,2023-06-30 08:07:38
INV-92080f1f,PO-d5293b5917,13.66,2024-08-30T01:23:45,2024-10-29T01:23:45,2024-10-15T01:23:45,paid,False,0227998409558,GL-1084,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-d5293b5917,2024-09-07 01:23:45
INV-ffb72647,PO-d5293b5917,15.99,2024-08-31T01:23:45,2024-10-30T01:23:45,2024-10-29T01:23:45,paid,False,7789381961324,GL-1157,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-d5293b5917,2024-09-02 01:23:45
INV-53860c85,PO-d59d032be4,3248.34,2025-08-03T08:30:03,2025-11-01T08:30:03,2025-10-28T08:30:03,paid,False,1098398511870,GL-1057,CC-133,Invoice for PO PO-d59d032be4,2025-08-08 08:30:03
INV-ce15e0b9,PO-d59d032be4,3274.23,2025-08-03T08:30:03,2025-11-01T08:30:03,2025-10-28T08:30:03,paid,False,6126546397658,GL-1080,CC-133,Invoice for PO PO-d59d032be4,2025-08-10 08:30:03
INV-7273d979,PO-d59d032be4,2781.37,2025-07-31T08:30:03,2025-10-29T08:30:03,2025-10-27T08:30:03,paid,False,6551372812486,GL-1169,CC-133,Invoice for PO PO-d59d032be4,2025-08-05 08:30:03
INV-9e4b2a60,PO-d5dbdc0699,10000.0,2024-03-02T11:51:44,2024-04-01T11:51:44,2024-03-31T11:51:44,paid,False,8828243150113,GL-1098,CC-MKT-NS_FIT_2024_001,Invoice for PO PO-d5dbdc0699,2024-03-10 11:51:44
INV-437a881a,PO-d63b8d587b,40054.12,2025-10-15T08:14:14,2025-11-14T08:14:14,2025-11-09T08:14:14,paid,False,6449721165003,GL-1096,CC-100,Invoice for PO PO-d63b8d587b,2025-10-18 08:14:14
INV-161341c8,PO-d6da901512,120078.7,2025-12-29T08:31:14,2026-03-29T08:31:14,2026-03-19T08:31:14,paid,False,9452348616671,GL-1029,CC-111,Invoice for PO PO-d6da901512,2026-01-04 08:31:14
INV-e939786c,PO-d6da901512,129921.3,2025-12-25T08:31:14,2026-03-25T08:31:14,2026-04-09T08:31:14,paid,True,8961721323682,GL-1053,CC-111,Invoice for PO PO-d6da901512,2026-01-01 08:31:14
INV-0e443a6f,PO-d6f8c63a8c,29957.23,2024-12-03T08:26:47,2025-01-02T08:26:47,2025-01-10T08:26:47,paid,True,2110974660822,GL-1025,CC-175,Invoice for PO PO-d6f8c63a8c,2024-12-13 08:26:47
INV-9648c995,PO-d789c93aef,209.43,2024-07-10T06:45:46,2024-10-08T06:45:46,2024-09-30T06:45:46,paid,False,3091440536225,GL-1027,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-d789c93aef,2024-07-17 06:45:46
INV-5f39f680,PO-d789c93aef,226.18,2024-07-08T06:45:46,2024-10-06T06:45:46,2024-09-22T06:45:46,paid,False,6232170491263,GL-1042,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-d789c93aef,2024-07-17 06:45:46
INV-8f33fd3e,PO-d789c93aef,240.71,2024-07-09T06:45:46,2024-10-07T06:45:46,2024-10-03T06:45:46,paid,False,6607307458752,GL-1058,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-d789c93aef,2024-07-14 06:45:46
INV-30fd49b9,PO-d845544542,2473.3,2024-05-10T14:05:08,2024-07-09T14:05:08,2024-07-01T14:05:08,paid,False,8833435229645,GL-1100,CC-MKT-EL_MD_2024_001,Invoice for PO PO-d845544542,2024-05-19 14:05:08
INV-74bae75b,PO-d845544542,2773.3,2024-05-13T14:05:08,2024-07-12T14:05:08,2024-07-02T14:05:08,paid,False,6537046390412,GL-1137,CC-MKT-EL_MD_2024_001,Invoice for PO PO-d845544542,2024-05-15 14:05:08
INV-6382afa4,PO-d845544542,2882.2,2024-05-10T14:05:08,2024-07-09T14:05:08,2024-07-02T14:05:08,paid,False,4946554339752,GL-1147,CC-MKT-EL_MD_2024_001,Invoice for PO PO-d845544542,2024-05-18 14:05:08
INV-0befa160,PO-d89798d2a0,14372.66,2024-11-25T08:34:26,2024-12-25T08:34:26,2024-12-10T08:34:26,paid,False,5587441967710,GL-1072,CC-133,Invoice for PO PO-d89798d2a0,2024-11-27 08:34:26
INV-b0f9e210,PO-d8dcfd7377,431.12,2025-01-14T02:48:54,2025-04-14T02:48:54,2025-05-02T02:48:54,paid,True,8555477857739,GL-1142,CC-MKT-DY_WIN_2024_001,Invoice for PO PO-d8dcfd7377,2025-01-18 02:48:54
INV-87a80792,PO-d914b32623,62409.2,2024-06-01T08:35:18,2024-07-31T08:35:18,,overdue,False,2855614143678,GL-1159,CC-170,Invoice for PO PO-d914b32623,2024-06-03 08:35:18
INV-0627f857,PO-d914b32623,67579.71,2024-06-01T08:35:18,2024-07-31T08:35:18,2024-07-20T08:35:18,paid,False,3962901777009,GL-1156,CC-170,Invoice for PO PO-d914b32623,2024-06-08 08:35:18
INV-94c571e8,PO-d9407e5729,203.71,2024-09-16T02:47:41,2024-11-15T02:47:41,2024-11-13T02:47:41,paid,False,3028170069099,GL-1158,CC-MKT-EM_AUT_2024_001,Invoice for PO PO-d9407e5729,2024-09-23 02:47:41
INV-c4755c58,PO-d9407e5729,208.75,2024-09-12T02:47:41,2024-11-11T02:47:41,2024-11-08T02:47:41,paid,False,8816765193404,GL-1162,CC-MKT-EM_AUT_2024_001,Invoice for PO PO-d9407e5729,2024-09-14 02:47:41
INV-4c6336f3,PO-d9407e5729,194.28,2024-09-12T02:47:41,2024-11-11T02:47:41,2024-11-10T02:47:41,paid,False,0246989728454,GL-1052,CC-MKT-EM_AUT_2024_001,Invoice for PO PO-d9407e5729,2024-09-14 02:47:41
INV-8d49675e,PO-d9c94cc970,544.41,2024-05-07T06:25:01,2024-07-06T06:25:01,2024-06-23T06:25:01,paid,False,7171966232156,GL-1059,CC-MKT-DYSON_MD_2024_001,Invoice for PO PO-d9c94cc970,2024-05-12 06:25:01
INV-76017024,PO-d9c94cc970,524.1,2024-05-07T06:25:01,2024-07-06T06:25:01,2024-06-26T06:25:01,paid,False,3176004404896,GL-1123,CC-MKT-DYSON_MD_2024_001,Invoice for PO PO-d9c94cc970,2024-05-10 06:25:01
INV-3a045daf,PO-da3fae7998,250000.0,2024-12-10T08:22:34,2025-03-10T08:22:34,2025-02-25T08:22:34,paid,False,9615915926478,GL-1073,CC-160,Invoice for PO PO-da3fae7998,2024-12-17 08:22:34
INV-a3938438,PO-da4f3c7346,933.18,2024-12-24T18:23:26,2025-01-23T18:23:26,2025-01-18T18:23:26,paid,False,6123841420968,GL-1172,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-da4f3c7346,2024-12-31 18:23:26
INV-e8ab5532,PO-da4f3c7346,944.42,2024-12-22T18:23:26,2025-01-21T18:23:26,2025-01-15T18:23:26,paid,False,6112938259444,GL-1169,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-da4f3c7346,2024-12-30 18:23:26
INV-280b8f47,PO-da4f3c7346,810.2,2024-12-25T18:23:26,2025-01-24T18:23:26,2025-02-03T18:23:26,paid,True,9057595243115,GL-1173,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-da4f3c7346,2024-12-27 18:23:26
INV-7c55fe04,PO-da845f5fc0,132035.37,2024-08-17T08:33:28,2024-11-15T08:33:28,2024-11-10T08:33:28,paid,False,4761595942095,GL-1094,CC-114,Invoice for PO PO-da845f5fc0,2024-08-21 08:33:28
INV-4dc2fff0,PO-da845f5fc0,117964.63,2024-08-17T08:33:28,2024-11-15T08:33:28,2024-11-06T08:33:28,paid,False,8068399338830,GL-1019,CC-114,Invoice for PO PO-da845f5fc0,2024-08-18 08:33:28
INV-f8a07059,PO-da8ec357b8,819.53,2024-06-13T11:51:08,2024-08-12T11:51:08,2024-09-03T11:51:08,paid,True,7823332507169,GL-1108,CC-MKT-ADIDAS_SS_ROAS_001,Invoice for PO PO-da8ec357b8,2024-06-19 11:51:08
INV-81619398,PO-da8ec357b8,951.43,2024-06-13T11:51:08,2024-08-12T11:51:08,2024-07-29T11:51:08,paid,False,2362476567585,GL-1178,CC-MKT-ADIDAS_SS_ROAS_001,Invoice for PO PO-da8ec357b8,2024-06-18 11:51:08
INV-5c55df76,PO-da8ec357b8,960.52,2024-06-11T11:51:08,2024-08-10T11:51:08,2024-08-04T11:51:08,paid,False,1123049684549,GL-1033,CC-MKT-ADIDAS_SS_ROAS_001,Invoice for PO PO-da8ec357b8,2024-06-13 11:51:08
INV-15072797,PO-daae88bfd4,206845.24,2023-02-01T08:28:05,2023-04-02T08:28:05,2023-03-29T08:28:05,paid,False,7513214415988,GL-1018,CC-148,Invoice for PO PO-daae88bfd4,2023-02-09 08:28:05
INV-7ab61337,PO-daf4d8bc1f,1486.36,2024-05-29T08:15:44,2024-07-28T08:15:44,2024-07-18T08:15:44,paid,False,5064805902827,GL-1008,CC-125,Invoice for PO PO-daf4d8bc1f,2024-05-30 08:15:44
INV-22243f8f,PO-daf4d8bc1f,1660.42,2024-05-29T08:15:44,2024-07-28T08:15:44,2024-07-27T08:15:44,paid,False,3027780062100,GL-1127,CC-125,Invoice for PO PO-daf4d8bc1f,2024-05-30 08:15:44
INV-ff6de73b,PO-daf5dfb204,412.06,2024-03-31T08:27:32,2024-04-30T08:27:32,,overdue,False,9217683454773,GL-1096,CC-168,Invoice for PO PO-daf5dfb204,2024-04-07 08:27:32
INV-3102403d,PO-daf5dfb204,404.16,2024-03-31T08:27:32,2024-04-30T08:27:32,2024-04-19T08:27:32,paid,False,6579619126585,GL-1174,CC-168,Invoice for PO PO-daf5dfb204,2024-04-01 08:27:32
INV-870be7f2,PO-daf5dfb204,380.65,2024-04-03T08:27:32,2024-05-03T08:27:32,2024-04-22T08:27:32,paid,False,1308935875731,GL-1043,CC-168,Invoice for PO PO-daf5dfb204,2024-04-04 08:27:32
INV-b603d348,PO-db2abdd4ca,190054.2,2025-10-29T08:27:17,2025-12-28T08:27:17,2025-12-13T08:27:17,paid,False,5721515688204,GL-1138,CC-106,Invoice for PO PO-db2abdd4ca,2025-11-06 08:27:17
INV-4b812712,PO-db653c51e0,35242.16,2024-04-04T15:34:39,2024-06-03T15:34:39,2024-05-22T15:34:39,paid,False,9174386036975,GL-1065,CC-MKT-EM_NGHYB_2024_001,Invoice for PO PO-db653c51e0,2024-04-11 15:34:39
INV-31a1c024,PO-db653c51e0,31757.84,2024-04-01T15:34:39,2024-05-31T15:34:39,2024-05-22T15:34:39,paid,False,3802074531834,GL-1096,CC-MKT-EM_NGHYB_2024_001,Invoice for PO PO-db653c51e0,2024-04-03 15:34:39
INV-fbcbffa4,PO-dccc593607,250000.0,2024-08-17T08:09:09,2024-09-16T08:09:09,,overdue,False,8044881529849,GL-1101,CC-109,Invoice for PO PO-dccc593607,2024-08-20 08:09:09
INV-407e8f84,PO-dd561a4a93,178.21,2025-05-12T08:05:14,2025-06-11T08:05:14,2025-05-31T08:05:14,paid,False,1690572427528,GL-1007,CC-148,Invoice for PO PO-dd561a4a93,2025-05-13 08:05:14
INV-6daeea8e,PO-dd561a4a93,167.94,2025-05-10T08:05:14,2025-06-09T08:05:14,2025-05-26T08:05:14,paid,False,5570186573766,GL-1075,CC-148,Invoice for PO PO-dd561a4a93,2025-05-20 08:05:14
INV-90abe0ec,PO-dd561a4a93,153.85,2025-05-09T08:05:14,2025-06-08T08:05:14,2025-07-07T08:05:14,paid,True,0963487391323,GL-1019,CC-148,Invoice for PO PO-dd561a4a93,2025-05-16 08:05:14
INV-3c94d653,PO-de0a45d208,1101.94,2024-04-22T04:47:29,2024-06-21T04:47:29,2024-06-10T04:47:29,paid,False,0736693446909,GL-1015,CC-MKT-DYSON_MD_2024_001,Invoice for PO PO-de0a45d208,2024-04-26 04:47:29
INV-d0346dfa,PO-de10883733,3000.0,2024-08-18T17:33:03,2024-10-17T17:33:03,2024-10-23T17:33:03,paid,True,8920573405144,GL-1044,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-de10883733,2024-08-24 17:33:03
INV-ac6e47cb,PO-de20ce2261,75880.84,2023-10-16T08:29:17,2024-01-14T08:29:17,,overdue,False,0244268936927,GL-1072,CC-175,Invoice for PO PO-de20ce2261,2023-10-25 08:29:17
INV-1223e1cd,PO-de20ce2261,90731.35,2023-10-15T08:29:17,2024-01-13T08:29:17,2024-01-15T08:29:17,paid,True,9077027218016,GL-1020,CC-175,Invoice for PO PO-de20ce2261,2023-10-16 08:29:17
INV-b54d8890,PO-de20ce2261,83387.81,2023-10-14T08:29:17,2024-01-12T08:29:17,2024-01-06T08:29:17,paid,False,5802348266569,GL-1087,CC-175,Invoice for PO PO-de20ce2261,2023-10-20 08:29:17
INV-72a87cb8,PO-de5fec06c2,31083.87,2024-02-21T08:12:34,2024-05-21T08:12:34,2024-05-22T08:12:34,paid,True,4205764787655,GL-1181,CC-168,Invoice for PO PO-de5fec06c2,2024-02-22 08:12:34
INV-adec6202,PO-de5fec06c2,32563.79,2024-02-17T08:12:34,2024-05-17T08:12:34,2024-05-09T08:12:34,paid,False,9714163268320,GL-1023,CC-168,Invoice for PO PO-de5fec06c2,2024-02-20 08:12:34
INV-79fa1785,PO-df5506836f,31229.04,2024-07-29T08:21:23,2024-10-27T08:21:23,2024-11-05T08:21:23,paid,True,5487882870580,GL-1028,CC-119,Invoice for PO PO-df5506836f,2024-08-01 08:21:23
INV-fc562007,PO-df5506836f,29705.5,2024-07-29T08:21:23,2024-10-27T08:21:23,2024-10-12T08:21:23,paid,False,4873467449417,GL-1023,CC-119,Invoice for PO PO-df5506836f,2024-08-05 08:21:23
INV-85e2f8e0,PO-dfcf399322,6029.79,2024-04-18T00:35:28,2024-05-18T00:35:28,2024-05-11T00:35:28,paid,False,1657956963164,GL-1042,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-dfcf399322,2024-04-28 00:35:28
INV-f8bdd67d,PO-dfcf399322,6831.6,2024-04-21T00:35:28,2024-05-21T00:35:28,2024-05-20T00:35:28,paid,False,9378506124874,GL-1146,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-dfcf399322,2024-04-27 00:35:28
INV-523e11fd,PO-e0515849fc,3283.86,2024-12-15T08:23:13,2025-02-13T08:23:13,2025-02-05T08:23:13,paid,False,4198041813638,GL-1000,CC-169,Invoice for PO PO-e0515849fc,2024-12-18 08:23:13
INV-1a67e446,PO-e0515849fc,3948.53,2024-12-17T08:23:13,2025-02-15T08:23:13,2025-02-02T08:23:13,paid,False,5147728355212,GL-1149,CC-169,Invoice for PO PO-e0515849fc,2024-12-26 08:23:13
INV-c2708310,PO-e0d169d04b,15827.53,2023-12-31T08:11:27,2024-01-30T08:11:27,2024-01-25T08:11:27,paid,False,0801429557140,GL-1040,CC-102,Invoice for PO PO-e0d169d04b,2024-01-05 08:11:27
INV-eec47a19,PO-e0d169d04b,14749.01,2023-12-31T08:11:27,2024-01-30T08:11:27,2024-01-28T08:11:27,paid,False,6395034564159,GL-1098,CC-102,Invoice for PO PO-e0d169d04b,2024-01-02 08:11:27
INV-94f81765,PO-e114d266ee,3000.0,2025-01-11T22:47:36,2025-02-10T22:47:36,2025-02-09T22:47:36,paid,False,3191923125882,GL-1186,CC-MKT-EL_VOGUE_2024_001,Invoice for PO PO-e114d266ee,2025-01-13 22:47:36
INV-cdf70cf8,PO-e15ab299ff,127.99,2024-09-11T03:08:36,2024-10-11T03:08:36,2024-09-27T03:08:36,paid,False,1292232637881,GL-1167,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-e15ab299ff,2024-09-12 03:08:36
INV-69fd5e41,PO-e15ab299ff,116.54,2024-09-13T03:08:36,2024-10-13T03:08:36,2024-10-07T03:08:36,paid,False,8620056360327,GL-1143,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-e15ab299ff,2024-09-14 03:08:36
INV-41323659,PO-e15ab299ff,134.04,2024-09-13T03:08:36,2024-10-13T03:08:36,2024-10-09T03:08:36,paid,False,2508661544928,GL-1151,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-e15ab299ff,2024-09-16 03:08:36
INV-96ef288a,PO-e162c9aa79,370.23,2024-09-07T15:09:58,2024-10-07T15:09:58,2024-10-02T15:09:58,paid,False,5997117754382,GL-1075,CC-MKT-EM_AUT_2024_001,Invoice for PO PO-e162c9aa79,2024-09-17 15:09:58
INV-e691368f,PO-e2129b237d,12932.73,2025-08-07T08:13:18,2025-11-05T08:13:18,2025-10-23T08:13:18,paid,False,0687502208785,GL-1127,CC-124,Invoice for PO PO-e2129b237d,2025-08-17 08:13:18
INV-d4d68149,PO-e2129b237d,12136.68,2025-08-03T08:13:18,2025-11-01T08:13:18,2025-10-19T08:13:18,paid,False,0282817669490,GL-1182,CC-124,Invoice for PO PO-e2129b237d,2025-08-06 08:13:18
INV-384f3221,PO-e2835cd456,5758.72,2023-11-13T08:15:38,2024-02-11T08:15:38,2024-02-01T08:15:38,paid,False,0206470069657,GL-1086,CC-135,Invoice for PO PO-e2835cd456,2023-11-23 08:15:38
INV-c61d175d,PO-e2835cd456,6396.67,2023-11-14T08:15:38,2024-02-12T08:15:38,2024-01-30T08:15:38,paid,False,2431993559486,GL-1006,CC-135,Invoice for PO PO-e2835cd456,2023-11-19 08:15:38
INV-4cf7ea51,PO-e30835f911,561.39,2024-12-09T06:43:58,2025-01-08T06:43:58,2024-12-25T06:43:58,paid,False,2308421938147,GL-1096,CC-MKT-EL_VOGUE_2024_001,Invoice for PO PO-e30835f911,2024-12-18 06:43:58
INV-8d1576d8,PO-e3ffed1f0a,3054.69,2024-03-09T20:26:52,2024-05-08T20:26:52,2024-04-28T20:26:52,paid,False,3230861826854,GL-1091,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-e3ffed1f0a,2024-03-17 20:26:52
INV-79f212a5,PO-e3ffed1f0a,3241.76,2024-03-07T20:26:52,2024-05-06T20:26:52,,overdue,False,8152271700218,GL-1047,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-e3ffed1f0a,2024-03-10 20:26:52
INV-615d8793,PO-e3ffed1f0a,3131.97,2024-03-08T20:26:52,2024-05-07T20:26:52,2024-05-14T20:26:52,paid,True,1537344837843,GL-1007,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-e3ffed1f0a,2024-03-16 20:26:52
INV-7385d3b2,PO-e46798fa6e,3775.7,2024-05-14T23:42:03,2024-08-12T23:42:03,2024-07-28T23:42:03,paid,False,6838750012233,GL-1143,CC-MKT-EL_MD_2024_001,Invoice for PO PO-e46798fa6e,2024-05-16 23:42:03
INV-5e81f11d,PO-e46798fa6e,4224.3,2024-05-15T23:42:03,2024-08-13T23:42:03,,overdue,False,9566117360846,GL-1022,CC-MKT-EL_MD_2024_001,Invoice for PO PO-e46798fa6e,2024-05-24 23:42:03
INV-a1c7c38c,PO-e56cc1de7d,7933.69,2024-05-15T23:51:31,2024-06-14T23:51:31,2024-06-03T23:51:31,paid,False,2277516527057,GL-1070,CC-MKT-EL_MD_2024_001,Invoice for PO PO-e56cc1de7d,2024-05-22 23:51:31
INV-939a9905,PO-e5731e2823,70320.72,2024-12-30T08:16:30,2025-02-28T08:16:30,2025-02-14T08:16:30,paid,False,2104832212476,GL-1171,CC-107,Invoice for PO PO-e5731e2823,2025-01-06 08:16:30
INV-9dfe8057,PO-e5731e2823,63102.28,2025-01-01T08:16:30,2025-03-02T08:16:30,2025-02-21T08:16:30,paid,False,2404239098483,GL-1078,CC-107,Invoice for PO PO-e5731e2823,2025-01-02 08:16:30
INV-18bf82e4,PO-e5731e2823,74613.1,2025-01-01T08:16:30,2025-03-02T08:16:30,2025-02-17T08:16:30,paid,False,1766606357878,GL-1100,CC-107,Invoice for PO PO-e5731e2823,2025-01-02 08:16:30
INV-990fdae3,PO-e59009b249,67348.98,2024-07-02T08:28:57,2024-08-01T08:28:57,2024-08-23T08:28:57,paid,True,6703645972209,GL-1088,CC-122,Invoice for PO PO-e59009b249,2024-07-05 08:28:57
INV-4e8f99a6,PO-e5927e488a,6225.79,2023-05-03T08:22:09,2023-06-02T08:22:09,2023-05-27T08:22:09,paid,False,8889547061765,GL-1122,CC-177,Invoice for PO PO-e5927e488a,2023-05-05 08:22:09
INV-c2cff39a,PO-e5927e488a,6300.01,2023-05-02T08:22:09,2023-06-01T08:22:09,2023-05-18T08:22:09,paid,False,4292549872187,GL-1057,CC-177,Invoice for PO PO-e5927e488a,2023-05-09 08:22:09
INV-d9f4c205,PO-e5927e488a,8117.34,2023-04-30T08:22:09,2023-05-30T08:22:09,2023-05-23T08:22:09,paid,False,5668291087091,GL-1199,CC-177,Invoice for PO PO-e5927e488a,2023-05-06 08:22:09
INV-3bbea20d,PO-e63c1d857f,1091.33,2023-10-29T08:21:31,2023-11-28T08:21:31,2023-11-19T08:21:31,paid,False,7989717471996,GL-1187,CC-143,Invoice for PO PO-e63c1d857f,2023-11-01 08:21:31
INV-3731d493,PO-e63c1d857f,1050.15,2023-10-30T08:21:31,2023-11-29T08:21:31,,overdue,False,8225942455264,GL-1194,CC-143,Invoice for PO PO-e63c1d857f,2023-11-05 08:21:31
INV-09df67cd,PO-e63c1d857f,999.51,2023-10-31T08:21:31,2023-11-30T08:21:31,2023-11-15T08:21:31,paid,False,9888778843088,GL-1052,CC-143,Invoice for PO PO-e63c1d857f,2023-11-10 08:21:31
INV-af03eb59,PO-e6767296c1,1889.61,2024-07-29T23:53:24,2024-09-27T23:53:24,2024-09-14T23:53:24,paid,False,1393431454573,GL-1155,CC-MKT-EL_SUM_2024_001,Invoice for PO PO-e6767296c1,2024-08-05 23:53:24
INV-9b2c33be,PO-e77999ebea,10591.23,2024-11-05T08:15:26,2024-12-05T08:15:26,2024-12-03T08:15:26,paid,False,9671309495302,GL-1029,CC-121,Invoice for PO PO-e77999ebea,2024-11-08 08:15:26
INV-5172f8ad,PO-e77999ebea,11515.45,2024-11-06T08:15:26,2024-12-06T08:15:26,2024-11-28T08:15:26,paid,False,4082701112097,GL-1024,CC-121,Invoice for PO PO-e77999ebea,2024-11-09 08:15:26
INV-7911a8bd,PO-e77999ebea,12727.92,2024-11-07T08:15:26,2024-12-07T08:15:26,2024-12-06T08:15:26,paid,False,7310386407519,GL-1112,CC-121,Invoice for PO PO-e77999ebea,2024-11-08 08:15:26
INV-b07b6813,PO-e7969169da,6000.0,2024-06-22T13:12:43,2024-09-20T13:12:43,2024-09-05T13:12:43,paid,False,4509964111150,GL-1112,CC-MKT-EM_UPG_2024_001,Invoice for PO PO-e7969169da,2024-06-28 13:12:43
INV-fd7ebc3f,PO-e7ee714b7c,2558.81,2024-02-05T08:00:51,2024-04-05T08:00:51,2024-04-27T08:00:51,paid,True,0850406849600,GL-1079,CC-173,Invoice for PO PO-e7ee714b7c,2024-02-10 08:00:51
INV-c81ee7cd,PO-e7ee714b7c,3120.61,2024-02-07T08:00:51,2024-04-07T08:00:51,,overdue,False,0600153026898,GL-1066,CC-173,Invoice for PO PO-e7ee714b7c,2024-02-10 08:00:51
INV-c6592d89,PO-e7f3222deb,3885.82,2024-10-16T03:48:51,2025-01-14T03:48:51,2024-12-30T03:48:51,paid,False,2434882377871,GL-1194,CC-MKT-EL_AUT_2024_001,Invoice for PO PO-e7f3222deb,2024-10-22 03:48:51
INV-528afa0a,PO-e8384326fc,98.89,2024-09-21T12:35:53,2024-11-20T12:35:53,2024-11-13T12:35:53,paid,False,1556511339546,GL-1166,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-e8384326fc,2024-09-22 12:35:53
INV-298edb2d,PO-e8384326fc,85.59,2024-09-20T12:35:53,2024-11-19T12:35:53,2024-11-05T12:35:53,paid,False,4377619188839,GL-1167,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-e8384326fc,2024-09-23 12:35:53
INV-f5595132,PO-e8384326fc,90.52,2024-09-18T12:35:53,2024-11-17T12:35:53,2024-11-03T12:35:53,paid,False,0840251800512,GL-1108,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-e8384326fc,2024-09-21 12:35:53
INV-5d64c1d6,PO-e89ab6c2df,5057.74,2024-06-11T23:06:32,2024-08-10T23:06:32,2024-08-01T23:06:32,paid,False,6858409483023,GL-1115,CC-MKT-ADIDAS_INF_001,Invoice for PO PO-e89ab6c2df,2024-06-12 23:06:32
INV-787feeea,PO-e89ab6c2df,6012.53,2024-06-14T23:06:32,2024-08-13T23:06:32,2024-08-07T23:06:32,paid,False,0237946145322,GL-1019,CC-MKT-ADIDAS_INF_001,Invoice for PO PO-e89ab6c2df,2024-06-22 23:06:32
INV-1b748a53,PO-e92c68df26,12866.87,2023-10-01T08:31:22,2023-12-30T08:31:22,2023-12-23T08:31:22,paid,False,9099323878138,GL-1068,CC-101,Invoice for PO PO-e92c68df26,2023-10-07 08:31:22
INV-4f39b064,PO-e92c68df26,11760.22,2023-10-04T08:31:22,2024-01-02T08:31:22,2023-12-22T08:31:22,paid,False,0181101430061,GL-1150,CC-101,Invoice for PO PO-e92c68df26,2023-10-08 08:31:22
INV-144df432,PO-e986cd7c01,197.28,2024-12-30T16:59:02,2025-03-30T16:59:02,2025-03-25T16:59:02,paid,False,2344875204278,GL-1081,CC-MKT-EM_WSF_2024_001,Invoice for PO PO-e986cd7c01,2025-01-06 16:59:02
INV-1cccc878,PO-e986cd7c01,201.34,2024-12-27T16:59:02,2025-03-27T16:59:02,2025-03-26T16:59:02,paid,False,2456846071878,GL-1092,CC-MKT-EM_WSF_2024_001,Invoice for PO PO-e986cd7c01,2025-01-01 16:59:02
INV-2d0bb94f,PO-e986cd7c01,192.64,2024-12-30T16:59:02,2025-03-30T16:59:02,2025-03-22T16:59:02,paid,False,4425026879212,GL-1010,CC-MKT-EM_WSF_2024_001,Invoice for PO PO-e986cd7c01,2025-01-01 16:59:02
INV-1c6ad0b5,PO-e990d7860c,121.09,2025-01-14T06:45:56,2025-04-14T06:45:56,2025-04-01T06:45:56,paid,False,1382534048581,GL-1020,CC-MKT-EL_VOGUE_2024_001,Invoice for PO PO-e990d7860c,2025-01-24 06:45:56
INV-052d2a7e,PO-e990d7860c,131.26,2025-01-17T06:45:56,2025-04-17T06:45:56,2025-04-08T06:45:56,paid,False,9730240840340,GL-1001,CC-MKT-EL_VOGUE_2024_001,Invoice for PO PO-e990d7860c,2025-01-25 06:45:56
INV-ef000a07,PO-e99c998f53,70242.6,2024-04-29T08:32:26,2024-06-28T08:32:26,2024-07-17T08:32:26,paid,True,9262188471145,GL-1146,CC-179,Invoice for PO PO-e99c998f53,2024-05-01 08:32:26
